"","0.00Fixed4.6","0.00Fixed6.4","0.00Fixed8.2","0.00Tracking4.6","0.00Tracking6.4","0.00Tracking8.2","0.25Fixed4.6","0.25Fixed6.4","0.25Fixed8.2","0.25Tracking4.6","0.25Tracking6.4","0.25Tracking8.2","0.50Fixed4.6","0.50Fixed6.4","0.50Fixed8.2","0.50Tracking4.6","0.50Tracking6.4","0.50Tracking8.2","0.75Fixed4.6","0.75Fixed6.4","0.75Fixed8.2","0.75Tracking4.6","0.75Tracking6.4","0.75Tracking8.2","1.00Fixed4.6","1.00Fixed6.4","1.00Fixed8.2","1.00Tracking4.6","1.00Tracking6.4","1.00Tracking8.2"
"0.0392.0Northern",35159.51,35159.51,35159.51,35159.51,35159.51,35159.51,38594.73,38593.19,38590.3,39090.87,39089.74,39088.61,43173.31,43169.71,43162.97,44331.72,44329.07,44326.43,47752.79,47747.13,47736.54,49572.89,49568.74,49564.58,52332.2,52324.48,52310.05,54814.06,54808.4,54802.74
"0.0492.0Northern",35159.51,35159.51,35159.51,35159.51,35159.51,35159.51,39743,39741.46,39738.57,40404.8,40403.67,40402.54,45852.03,45848.43,45841.69,47397.23,47394.58,47391.94,51962.26,51956.6,51946.01,54390.09,54385.94,54381.78,58072.4,58064.68,58050.25,61382.95,61377.29,61371.63
"0.0230.1Central",-12700.74,-12700.74,-12700.74,-12700.74,-12700.74,-12700.74,-10330.52,-10332.06,-10334.95,-9958.66,-9959.8,-9960.93,-7171.47,-7175.08,-7181.81,-6303.3,-6305.94,-6308.58,-4011.81,-4017.47,-4028.05,-2647.72,-2651.87,-2656.02,-852.16,-859.88,-874.31,1007.89,1002.22,996.56
"0.0330.1Central",-12700.74,-12700.74,-12700.74,-12700.74,-12700.74,-12700.74,-9140.62,-9142.16,-9145.05,-8582.41,-8583.55,-8584.68,-4395.66,-4399.27,-4406,-3092.42,-3095.06,-3097.7,350.22,344.56,333.98,2397.9,2393.75,2389.6,5096.08,5088.36,5073.93,7888.26,7882.59,7876.93
"0.0430.1Central",-12700.74,-12700.74,-12700.74,-12700.74,-12700.74,-12700.74,-7950.72,-7952.26,-7955.15,-7206.16,-7207.3,-7208.43,-1619.85,-1623.46,-1630.19,118.46,115.82,113.18,4712.25,4706.59,4696.01,7443.52,7439.37,7435.22,11044.32,11036.6,11022.17,14768.63,14762.96,14757.3
"0.0260.1Central",-11778.24,-11778.24,-11778.24,-11778.24,-11778.24,-11778.24,-9408.02,-9409.56,-9412.45,-9036.16,-9037.3,-9038.43,-6248.97,-6252.58,-6259.31,-5380.8,-5383.44,-5386.08,-3089.31,-3094.97,-3105.55,-1725.22,-1729.37,-1733.52,70.34,62.62,48.19,1930.39,1924.72,1919.06
"0.0360.1Central",-11778.24,-11778.24,-11778.24,-11778.24,-11778.24,-11778.24,-8218.12,-8219.66,-8222.55,-7659.91,-7661.05,-7662.18,-3473.16,-3476.77,-3483.5,-2169.92,-2172.56,-2175.2,1272.72,1267.06,1256.48,3320.4,3316.25,3312.1,6018.58,6010.86,5996.43,8810.76,8805.09,8799.43
"0.0460.1Central",-11778.24,-11778.24,-11778.24,-11778.24,-11778.24,-11778.24,-7028.22,-7029.76,-7032.65,-6283.66,-6284.8,-6285.93,-697.35,-700.96,-707.69,1040.96,1038.32,1035.68,5634.75,5629.09,5618.51,8366.02,8361.87,8357.72,11966.82,11959.1,11944.67,15691.13,15685.46,15679.8
"0.0290.1Central",-10855.74,-10855.74,-10855.74,-10855.74,-10855.74,-10855.74,-8485.52,-8487.06,-8489.95,-8113.66,-8114.8,-8115.93,-5326.47,-5330.08,-5336.81,-4458.3,-4460.94,-4463.58,-2166.81,-2172.47,-2183.05,-802.72,-806.87,-811.02,992.84,985.12,970.69,2852.89,2847.22,2841.56
"0.0390.1Central",-10855.74,-10855.74,-10855.74,-10855.74,-10855.74,-10855.74,-7295.62,-7297.16,-7300.05,-6737.41,-6738.55,-6739.68,-2550.66,-2554.27,-2561,-1247.42,-1250.06,-1252.7,2195.22,2189.56,2178.98,4242.9,4238.75,4234.6,6941.08,6933.36,6918.93,9733.26,9727.59,9721.93
"0.0490.1Central",-10855.74,-10855.74,-10855.74,-10855.74,-10855.74,-10855.74,-6105.72,-6107.26,-6110.15,-5361.16,-5362.3,-5363.43,225.15,221.54,214.81,1963.46,1960.82,1958.18,6557.25,6551.59,6541.01,9288.52,9284.37,9280.22,12889.32,12881.6,12867.17,16613.63,16607.96,16602.3
"0.0230.3Central",-11547.03,-11547.03,-11547.03,-11547.03,-11547.03,-11547.03,-9176.81,-9178.35,-9181.24,-8804.95,-8806.09,-8807.22,-6017.76,-6021.37,-6028.1,-5149.59,-5152.23,-5154.87,-2858.1,-2863.76,-2874.34,-1494.01,-1498.16,-1502.31,301.55,293.83,279.4,2161.6,2155.93,2150.27
"0.0330.3Central",-11547.03,-11547.03,-11547.03,-11547.03,-11547.03,-11547.03,-7986.91,-7988.45,-7991.34,-7428.7,-7429.84,-7430.97,-3241.95,-3245.56,-3252.29,-1938.71,-1941.35,-1943.99,1503.93,1498.27,1487.69,3551.61,3547.46,3543.31,6249.79,6242.07,6227.64,9041.97,9036.3,9030.64
"0.0430.3Central",-11547.03,-11547.03,-11547.03,-11547.03,-11547.03,-11547.03,-6797.01,-6798.55,-6801.44,-6052.45,-6053.59,-6054.72,-466.14,-469.75,-476.48,1272.17,1269.53,1266.89,5865.96,5860.3,5849.72,8597.23,8593.08,8588.93,12198.03,12190.31,12175.88,15922.34,15916.67,15911.01
"0.0260.3Central",-8779.53,-8779.53,-8779.53,-8779.53,-8779.53,-8779.53,-6409.31,-6410.85,-6413.74,-6037.45,-6038.59,-6039.72,-3250.26,-3253.87,-3260.6,-2382.09,-2384.73,-2387.37,-90.6,-96.26,-106.84,1273.49,1269.34,1265.19,3069.05,3061.33,3046.9,4929.1,4923.43,4917.77
"0.0360.3Central",-8779.53,-8779.53,-8779.53,-8779.53,-8779.53,-8779.53,-5219.41,-5220.95,-5223.84,-4661.2,-4662.34,-4663.47,-474.45,-478.06,-484.79,828.79,826.15,823.51,4271.43,4265.77,4255.19,6319.11,6314.96,6310.81,9017.29,9009.57,8995.14,11809.47,11803.8,11798.14
"0.0460.3Central",-8779.53,-8779.53,-8779.53,-8779.53,-8779.53,-8779.53,-4029.51,-4031.05,-4033.94,-3284.95,-3286.09,-3287.22,2301.36,2297.75,2291.02,4039.67,4037.03,4034.39,8633.46,8627.8,8617.22,11364.73,11360.58,11356.43,14965.53,14957.81,14943.38,18689.84,18684.17,18678.51
"0.0290.3Central",-6012.03,-6012.03,-6012.03,-6012.03,-6012.03,-6012.03,-3641.81,-3643.35,-3646.24,-3269.95,-3271.09,-3272.22,-482.76,-486.37,-493.1,385.41,382.77,380.13,2676.9,2671.24,2660.66,4040.99,4036.84,4032.69,5836.55,5828.83,5814.4,7696.6,7690.93,7685.27
"0.0390.3Central",-6012.03,-6012.03,-6012.03,-6012.03,-6012.03,-6012.03,-2451.91,-2453.45,-2456.34,-1893.7,-1894.84,-1895.97,2293.05,2289.44,2282.71,3596.29,3593.65,3591.01,7038.93,7033.27,7022.69,9086.61,9082.46,9078.31,11784.79,11777.07,11762.64,14576.97,14571.3,14565.64
"0.0490.3Central",-6012.03,-6012.03,-6012.03,-6012.03,-6012.03,-6012.03,-1262.01,-1263.55,-1266.44,-517.45,-518.59,-519.72,5068.86,5065.25,5058.52,6807.17,6804.53,6801.89,11400.96,11395.3,11384.72,14132.23,14128.08,14123.93,17733.03,17725.31,17710.88,21457.34,21451.67,21446.01
"0.0230.5Central",-10393.32,-10393.32,-10393.32,-10393.32,-10393.32,-10393.32,-8023.1,-8024.64,-8027.53,-7651.24,-7652.38,-7653.51,-4864.05,-4867.66,-4874.39,-3995.88,-3998.52,-4001.16,-1704.39,-1710.05,-1720.63,-340.3,-344.45,-348.6,1455.26,1447.54,1433.11,3315.31,3309.64,3303.98
"0.0330.5Central",-10393.32,-10393.32,-10393.32,-10393.32,-10393.32,-10393.32,-6833.2,-6834.74,-6837.63,-6274.99,-6276.13,-6277.26,-2088.24,-2091.85,-2098.58,-785,-787.64,-790.28,2657.64,2651.98,2641.4,4705.32,4701.17,4697.02,7403.5,7395.78,7381.35,10195.68,10190.01,10184.35
"0.0430.5Central",-10393.32,-10393.32,-10393.32,-10393.32,-10393.32,-10393.32,-5643.3,-5644.84,-5647.73,-4898.74,-4899.88,-4901.01,687.57,683.96,677.23,2425.88,2423.24,2420.6,7019.67,7014.01,7003.43,9750.94,9746.79,9742.64,13351.74,13344.02,13329.59,17076.05,17070.38,17064.72
"0.0260.5Central",-5780.82,-5780.82,-5780.82,-5780.82,-5780.82,-5780.82,-3410.6,-3412.14,-3415.03,-3038.74,-3039.88,-3041.01,-251.55,-255.16,-261.89,616.62,613.98,611.34,2908.11,2902.45,2891.87,4272.2,4268.05,4263.9,6067.76,6060.04,6045.61,7927.81,7922.14,7916.48
"0.0360.5Central",-5780.82,-5780.82,-5780.82,-5780.82,-5780.82,-5780.82,-2220.7,-2222.24,-2225.13,-1662.49,-1663.63,-1664.76,2524.26,2520.65,2513.92,3827.5,3824.86,3822.22,7270.14,7264.48,7253.9,9317.82,9313.67,9309.52,12016,12008.28,11993.85,14808.18,14802.51,14796.85
"0.0460.5Central",-5780.82,-5780.82,-5780.82,-5780.82,-5780.82,-5780.82,-1030.8,-1032.34,-1035.23,-286.24,-287.38,-288.51,5300.07,5296.46,5289.73,7038.38,7035.74,7033.1,11632.17,11626.51,11615.93,14363.44,14359.29,14355.14,17964.24,17956.52,17942.09,21688.55,21682.88,21677.22
"0.0290.5Central",-1168.32,-1168.32,-1168.32,-1168.32,-1168.32,-1168.32,1201.9,1200.36,1197.47,1573.76,1572.62,1571.49,4360.95,4357.34,4350.61,5229.12,5226.48,5223.84,7520.61,7514.95,7504.37,8884.7,8880.55,8876.4,10680.26,10672.54,10658.11,12540.31,12534.64,12528.98
"0.0390.5Central",-1168.32,-1168.32,-1168.32,-1168.32,-1168.32,-1168.32,2391.8,2390.26,2387.37,2950.01,2948.87,2947.74,7136.76,7133.15,7126.42,8440,8437.36,8434.72,11882.64,11876.98,11866.4,13930.32,13926.17,13922.02,16628.5,16620.78,16606.35,19420.68,19415.01,19409.35
"0.0490.5Central",-1168.32,-1168.32,-1168.32,-1168.32,-1168.32,-1168.32,3581.7,3580.16,3577.27,4326.26,4325.12,4323.99,9912.57,9908.96,9902.23,11650.88,11648.24,11645.6,16244.67,16239.01,16228.43,18975.94,18971.79,18967.64,22576.74,22569.02,22554.59,26301.05,26295.38,26289.72
"0.0230.7Central",-9239.61,-9239.61,-9239.61,-9239.61,-9239.61,-9239.61,-6869.39,-6870.93,-6873.82,-6497.53,-6498.67,-6499.8,-3710.34,-3713.95,-3720.68,-2842.17,-2844.81,-2847.45,-550.68,-556.34,-566.92,813.41,809.26,805.11,2608.97,2601.25,2586.82,4469.02,4463.35,4457.69
"0.0330.7Central",-9239.61,-9239.61,-9239.61,-9239.61,-9239.61,-9239.61,-5679.49,-5681.03,-5683.92,-5121.28,-5122.42,-5123.55,-934.53,-938.14,-944.87,368.71,366.07,363.43,3811.35,3805.69,3795.11,5859.03,5854.88,5850.73,8557.21,8549.49,8535.06,11349.39,11343.72,11338.06
"0.0430.7Central",-9239.61,-9239.61,-9239.61,-9239.61,-9239.61,-9239.61,-4489.59,-4491.13,-4494.02,-3745.03,-3746.17,-3747.3,1841.28,1837.67,1830.94,3579.59,3576.95,3574.31,8173.38,8167.72,8157.14,10904.65,10900.5,10896.35,14505.45,14497.73,14483.3,18229.76,18224.09,18218.43
"0.0260.7Central",-2782.11,-2782.11,-2782.11,-2782.11,-2782.11,-2782.11,-411.89,-413.43,-416.32,-40.03,-41.17,-42.3,2747.16,2743.55,2736.82,3615.33,3612.69,3610.05,5906.82,5901.16,5890.58,7270.91,7266.76,7262.61,9066.47,9058.75,9044.32,10926.52,10920.85,10915.19
"0.0360.7Central",-2782.11,-2782.11,-2782.11,-2782.11,-2782.11,-2782.11,778.01,776.47,773.58,1336.22,1335.08,1333.95,5522.97,5519.36,5512.63,6826.21,6823.57,6820.93,10268.85,10263.19,10252.61,12316.53,12312.38,12308.23,15014.71,15006.99,14992.56,17806.89,17801.22,17795.56
"0.0460.7Central",-2782.11,-2782.11,-2782.11,-2782.11,-2782.11,-2782.11,1967.91,1966.37,1963.48,2712.47,2711.33,2710.2,8298.78,8295.17,8288.44,10037.09,10034.45,10031.81,14630.88,14625.22,14614.64,17362.15,17358,17353.85,20962.95,20955.23,20940.8,24687.26,24681.59,24675.93
"0.0290.7Central",3675.39,3675.39,3675.39,3675.39,3675.39,3675.39,6045.61,6044.07,6041.18,6417.47,6416.33,6415.2,9204.66,9201.05,9194.32,10072.83,10070.19,10067.55,12364.32,12358.66,12348.08,13728.41,13724.26,13720.11,15523.97,15516.25,15501.82,17384.02,17378.35,17372.69
"0.0390.7Central",3675.39,3675.39,3675.39,3675.39,3675.39,3675.39,7235.51,7233.97,7231.08,7793.72,7792.58,7791.45,11980.47,11976.86,11970.13,13283.71,13281.07,13278.43,16726.35,16720.69,16710.11,18774.03,18769.88,18765.73,21472.21,21464.49,21450.06,24264.39,24258.72,24253.06
"0.0490.7Central",3675.39,3675.39,3675.39,3675.39,3675.39,3675.39,8425.41,8423.87,8420.98,9169.97,9168.83,9167.7,14756.28,14752.67,14745.94,16494.59,16491.95,16489.31,21088.38,21082.72,21072.14,23819.65,23815.5,23811.35,27420.45,27412.73,27398.3,31144.76,31139.09,31133.43
"0.0231.0Central",-7509.04,-7509.04,-7509.04,-7509.04,-7509.04,-7509.04,-5138.83,-5140.37,-5143.26,-4766.97,-4768.1,-4769.23,-1979.78,-1983.38,-1990.12,-1111.6,-1114.25,-1116.89,1179.89,1174.23,1163.64,2543.98,2539.83,2535.67,4339.53,4331.81,4317.38,6199.58,6193.92,6188.26
"0.0331.0Central",-7509.04,-7509.04,-7509.04,-7509.04,-7509.04,-7509.04,-3948.93,-3950.47,-3953.36,-3390.72,-3391.85,-3392.98,796.03,792.43,785.69,2099.28,2096.63,2093.99,5541.92,5536.26,5525.67,7589.6,7585.45,7581.29,10287.77,10280.05,10265.62,13079.95,13074.29,13068.63
"0.0431.0Central",-7509.04,-7509.04,-7509.04,-7509.04,-7509.04,-7509.04,-2759.03,-2760.57,-2763.46,-2014.47,-2015.6,-2016.73,3571.84,3568.24,3561.5,5310.16,5307.51,5304.87,9903.95,9898.29,9887.7,12635.22,12631.07,12626.91,16236.01,16228.29,16213.86,19960.32,19954.66,19949
"0.0261.0Central",1715.96,1715.96,1715.96,1715.96,1715.96,1715.96,4086.17,4084.63,4081.74,4458.03,4456.9,4455.77,7245.22,7241.62,7234.88,8113.4,8110.75,8108.11,10404.89,10399.23,10388.64,11768.98,11764.83,11760.67,13564.53,13556.81,13542.38,15424.58,15418.92,15413.26
"0.0361.0Central",1715.96,1715.96,1715.96,1715.96,1715.96,1715.96,5276.07,5274.53,5271.64,5834.28,5833.15,5832.02,10021.03,10017.43,10010.69,11324.28,11321.63,11318.99,14766.92,14761.26,14750.67,16814.6,16810.45,16806.29,19512.77,19505.05,19490.62,22304.95,22299.29,22293.63
"0.0461.0Central",1715.96,1715.96,1715.96,1715.96,1715.96,1715.96,6465.97,6464.43,6461.54,7210.53,7209.4,7208.27,12796.84,12793.24,12786.5,14535.16,14532.51,14529.87,19128.95,19123.29,19112.7,21860.22,21856.07,21851.91,25461.01,25453.29,25438.86,29185.32,29179.66,29174
"0.0291.0Central",10940.96,10940.96,10940.96,10940.96,10940.96,10940.96,13311.17,13309.63,13306.74,13683.03,13681.9,13680.77,16470.22,16466.62,16459.88,17338.4,17335.75,17333.11,19629.89,19624.23,19613.64,20993.98,20989.83,20985.67,22789.53,22781.81,22767.38,24649.58,24643.92,24638.26
"0.0391.0Central",10940.96,10940.96,10940.96,10940.96,10940.96,10940.96,14501.07,14499.53,14496.64,15059.28,15058.15,15057.02,19246.03,19242.43,19235.69,20549.28,20546.63,20543.99,23991.92,23986.26,23975.67,26039.6,26035.45,26031.29,28737.77,28730.05,28715.62,31529.95,31524.29,31518.63
"0.0491.0Central",10940.96,10940.96,10940.96,10940.96,10940.96,10940.96,15690.97,15689.43,15686.54,16435.53,16434.4,16433.27,22021.84,22018.24,22011.5,23760.16,23757.51,23754.87,28353.95,28348.29,28337.7,31085.22,31081.07,31076.91,34686.01,34678.29,34663.86,38410.32,38404.66,38399
"0.0231.2Central",-6355.33,-6355.33,-6355.33,-6355.33,-6355.33,-6355.33,-3985.12,-3986.66,-3989.55,-3613.26,-3614.39,-3615.52,-826.07,-829.67,-836.41,42.11,39.46,36.82,2333.6,2327.94,2317.35,3697.69,3693.54,3689.38,5493.24,5485.52,5471.09,7353.29,7347.63,7341.97
"0.0331.2Central",-6355.33,-6355.33,-6355.33,-6355.33,-6355.33,-6355.33,-2795.22,-2796.76,-2799.65,-2237.01,-2238.14,-2239.27,1949.74,1946.14,1939.4,3252.99,3250.34,3247.7,6695.63,6689.97,6679.38,8743.31,8739.16,8735,11441.48,11433.76,11419.33,14233.66,14228,14222.34
"0.0431.2Central",-6355.33,-6355.33,-6355.33,-6355.33,-6355.33,-6355.33,-1605.32,-1606.86,-1609.75,-860.76,-861.89,-863.02,4725.55,4721.95,4715.21,6463.87,6461.22,6458.58,11057.66,11052,11041.41,13788.93,13784.78,13780.62,17389.72,17382,17367.57,21114.03,21108.37,21102.71
"0.0261.2Central",4714.67,4714.67,4714.67,4714.67,4714.67,4714.67,7084.88,7083.34,7080.45,7456.74,7455.61,7454.48,10243.93,10240.33,10233.59,11112.11,11109.46,11106.82,13403.6,13397.94,13387.35,14767.69,14763.54,14759.38,16563.24,16555.52,16541.09,18423.29,18417.63,18411.97
"0.0361.2Central",4714.67,4714.67,4714.67,4714.67,4714.67,4714.67,8274.78,8273.24,8270.35,8832.99,8831.86,8830.73,13019.74,13016.14,13009.4,14322.99,14320.34,14317.7,17765.63,17759.97,17749.38,19813.31,19809.16,19805,22511.48,22503.76,22489.33,25303.66,25298,25292.34
"0.0461.2Central",4714.67,4714.67,4714.67,4714.67,4714.67,4714.67,9464.68,9463.14,9460.25,10209.24,10208.11,10206.98,15795.55,15791.95,15785.21,17533.87,17531.22,17528.58,22127.66,22122,22111.41,24858.93,24854.78,24850.62,28459.72,28452,28437.57,32184.03,32178.37,32172.71
"0.0291.2Central",15784.67,15784.67,15784.67,15784.67,15784.67,15784.67,18154.88,18153.34,18150.45,18526.74,18525.61,18524.48,21313.93,21310.33,21303.59,22182.11,22179.46,22176.82,24473.6,24467.94,24457.35,25837.69,25833.54,25829.38,27633.24,27625.52,27611.09,29493.29,29487.63,29481.97
"0.0391.2Central",15784.67,15784.67,15784.67,15784.67,15784.67,15784.67,19344.78,19343.24,19340.35,19902.99,19901.86,19900.73,24089.74,24086.14,24079.4,25392.99,25390.34,25387.7,28835.63,28829.97,28819.38,30883.31,30879.16,30875,33581.48,33573.76,33559.33,36373.66,36368,36362.34
"0.0491.2Central",15784.67,15784.67,15784.67,15784.67,15784.67,15784.67,20534.68,20533.14,20530.25,21279.24,21278.11,21276.98,26865.55,26861.95,26855.21,28603.87,28601.22,28598.58,33197.66,33192,33181.41,35928.93,35924.78,35920.62,39529.72,39522,39507.57,43254.03,43248.37,43242.71
"0.0231.5Central",-4624.77,-4624.77,-4624.77,-4624.77,-4624.77,-4624.77,-2254.55,-2256.09,-2258.98,-1882.69,-1883.83,-1884.96,904.5,900.89,894.16,1772.67,1770.03,1767.39,4064.16,4058.5,4047.92,5428.25,5424.1,5419.95,7223.81,7216.09,7201.66,9083.86,9078.19,9072.53
"0.0331.5Central",-4624.77,-4624.77,-4624.77,-4624.77,-4624.77,-4624.77,-1064.65,-1066.19,-1069.08,-506.44,-507.58,-508.71,3680.31,3676.7,3669.97,4983.55,4980.91,4978.27,8426.19,8420.53,8409.95,10473.87,10469.72,10465.57,13172.05,13164.33,13149.9,15964.23,15958.56,15952.9
"0.0431.5Central",-4624.77,-4624.77,-4624.77,-4624.77,-4624.77,-4624.77,125.25,123.71,120.82,869.81,868.67,867.54,6456.12,6452.51,6445.78,8194.43,8191.79,8189.15,12788.22,12782.56,12771.98,15519.49,15515.34,15511.19,19120.29,19112.57,19098.14,22844.6,22838.93,22833.27
"0.0261.5Central",9212.73,9212.73,9212.73,9212.73,9212.73,9212.73,11582.95,11581.41,11578.52,11954.81,11953.67,11952.54,14742,14738.39,14731.66,15610.17,15607.53,15604.89,17901.66,17896,17885.42,19265.75,19261.6,19257.45,21061.31,21053.59,21039.16,22921.36,22915.69,22910.03
"0.0361.5Central",9212.73,9212.73,9212.73,9212.73,9212.73,9212.73,12772.85,12771.31,12768.42,13331.06,13329.92,13328.79,17517.81,17514.2,17507.47,18821.05,18818.41,18815.77,22263.69,22258.03,22247.45,24311.37,24307.22,24303.07,27009.55,27001.83,26987.4,29801.73,29796.06,29790.4
"0.0461.5Central",9212.73,9212.73,9212.73,9212.73,9212.73,9212.73,13962.75,13961.21,13958.32,14707.31,14706.17,14705.04,20293.62,20290.01,20283.28,22031.93,22029.29,22026.65,26625.72,26620.06,26609.48,29356.99,29352.84,29348.69,32957.79,32950.07,32935.64,36682.1,36676.43,36670.77
"0.0291.5Central",23050.23,23050.23,23050.23,23050.23,23050.23,23050.23,25420.45,25418.91,25416.02,25792.31,25791.17,25790.04,28579.5,28575.89,28569.16,29447.67,29445.03,29442.39,31739.16,31733.5,31722.92,33103.25,33099.1,33094.95,34898.81,34891.09,34876.66,36758.86,36753.19,36747.53
"0.0391.5Central",23050.23,23050.23,23050.23,23050.23,23050.23,23050.23,26610.35,26608.81,26605.92,27168.56,27167.42,27166.29,31355.31,31351.7,31344.97,32658.55,32655.91,32653.27,36101.19,36095.53,36084.95,38148.87,38144.72,38140.57,40847.05,40839.33,40824.9,43639.23,43633.56,43627.9
"0.0491.5Central",23050.23,23050.23,23050.23,23050.23,23050.23,23050.23,27800.25,27798.71,27795.82,28544.81,28543.67,28542.54,34131.12,34127.51,34120.78,35869.43,35866.79,35864.15,40463.22,40457.56,40446.98,43194.49,43190.34,43186.19,46795.29,46787.57,46773.14,50519.6,50513.93,50508.27
"0.0231.8Central",-2894.2,-2894.2,-2894.2,-2894.2,-2894.2,-2894.2,-523.99,-525.53,-528.42,-152.13,-153.26,-154.39,2635.06,2631.46,2624.72,3503.24,3500.59,3497.95,5794.73,5789.07,5778.48,7158.82,7154.67,7150.51,8954.37,8946.65,8932.22,10814.42,10808.76,10803.1
"0.0331.8Central",-2894.2,-2894.2,-2894.2,-2894.2,-2894.2,-2894.2,665.91,664.37,661.48,1224.12,1222.99,1221.86,5410.87,5407.27,5400.53,6714.12,6711.47,6708.83,10156.76,10151.1,10140.51,12204.44,12200.29,12196.13,14902.61,14894.89,14880.46,17694.79,17689.13,17683.47
"0.0431.8Central",-2894.2,-2894.2,-2894.2,-2894.2,-2894.2,-2894.2,1855.81,1854.27,1851.38,2600.37,2599.24,2598.11,8186.68,8183.08,8176.34,9925,9922.35,9919.71,14518.79,14513.13,14502.54,17250.06,17245.91,17241.75,20850.85,20843.13,20828.7,24575.16,24569.5,24563.84
"0.0261.8Central",13710.8,13710.8,13710.8,13710.8,13710.8,13710.8,16081.01,16079.47,16076.58,16452.87,16451.74,16450.61,19240.06,19236.46,19229.72,20108.24,20105.59,20102.95,22399.73,22394.07,22383.48,23763.82,23759.67,23755.51,25559.37,25551.65,25537.22,27419.42,27413.76,27408.1
"0.0361.8Central",13710.8,13710.8,13710.8,13710.8,13710.8,13710.8,17270.91,17269.37,17266.48,17829.12,17827.99,17826.86,22015.87,22012.27,22005.53,23319.12,23316.47,23313.83,26761.76,26756.1,26745.51,28809.44,28805.29,28801.13,31507.61,31499.89,31485.46,34299.79,34294.13,34288.47
"0.0461.8Central",13710.8,13710.8,13710.8,13710.8,13710.8,13710.8,18460.81,18459.27,18456.38,19205.37,19204.24,19203.11,24791.68,24788.08,24781.34,26530,26527.35,26524.71,31123.79,31118.13,31107.54,33855.06,33850.91,33846.75,37455.85,37448.13,37433.7,41180.16,41174.5,41168.84
"0.0291.8Central",30315.8,30315.8,30315.8,30315.8,30315.8,30315.8,32686.01,32684.47,32681.58,33057.87,33056.74,33055.61,35845.06,35841.46,35834.72,36713.24,36710.59,36707.95,39004.73,38999.07,38988.48,40368.82,40364.67,40360.51,42164.37,42156.65,42142.22,44024.42,44018.76,44013.1
"0.0391.8Central",30315.8,30315.8,30315.8,30315.8,30315.8,30315.8,33875.91,33874.37,33871.48,34434.12,34432.99,34431.86,38620.87,38617.27,38610.53,39924.12,39921.47,39918.83,43366.76,43361.1,43350.51,45414.44,45410.29,45406.13,48112.61,48104.89,48090.46,50904.79,50899.13,50893.47
"0.0491.8Central",30315.8,30315.8,30315.8,30315.8,30315.8,30315.8,35065.81,35064.27,35061.38,35810.37,35809.24,35808.11,41396.68,41393.08,41386.34,43135,43132.35,43129.71,47728.79,47723.13,47712.54,50460.06,50455.91,50451.75,54060.85,54053.13,54038.7,57785.16,57779.5,57773.84
"0.0232.0Central",-1740.49,-1740.49,-1740.49,-1740.49,-1740.49,-1740.49,629.72,628.18,625.29,1001.58,1000.45,999.32,3788.77,3785.17,3778.43,4656.95,4654.3,4651.66,6948.44,6942.78,6932.19,8312.53,8308.38,8304.22,10108.08,10100.36,10085.93,11968.13,11962.47,11956.81
"0.0332.0Central",-1740.49,-1740.49,-1740.49,-1740.49,-1740.49,-1740.49,1819.62,1818.08,1815.19,2377.83,2376.7,2375.57,6564.58,6560.98,6554.24,7867.83,7865.18,7862.54,11310.47,11304.81,11294.22,13358.15,13354,13349.84,16056.32,16048.6,16034.17,18848.5,18842.84,18837.18
"0.0432.0Central",-1740.49,-1740.49,-1740.49,-1740.49,-1740.49,-1740.49,3009.52,3007.98,3005.09,3754.08,3752.95,3751.82,9340.39,9336.79,9330.05,11078.71,11076.06,11073.42,15672.5,15666.84,15656.25,18403.77,18399.62,18395.46,22004.56,21996.84,21982.41,25728.87,25723.21,25717.55
"0.0262.0Central",16709.51,16709.51,16709.51,16709.51,16709.51,16709.51,19079.72,19078.18,19075.29,19451.58,19450.45,19449.32,22238.77,22235.17,22228.43,23106.95,23104.3,23101.66,25398.44,25392.78,25382.19,26762.53,26758.38,26754.22,28558.08,28550.36,28535.93,30418.13,30412.47,30406.81
"0.0362.0Central",16709.51,16709.51,16709.51,16709.51,16709.51,16709.51,20269.62,20268.08,20265.19,20827.83,20826.7,20825.57,25014.58,25010.98,25004.24,26317.83,26315.18,26312.54,29760.47,29754.81,29744.22,31808.15,31804,31799.84,34506.32,34498.6,34484.17,37298.5,37292.84,37287.18
"0.0462.0Central",16709.51,16709.51,16709.51,16709.51,16709.51,16709.51,21459.52,21457.98,21455.09,22204.08,22202.95,22201.82,27790.39,27786.79,27780.05,29528.71,29526.06,29523.42,34122.5,34116.84,34106.25,36853.77,36849.62,36845.46,40454.56,40446.84,40432.41,44178.87,44173.21,44167.55
"0.0292.0Central",35159.51,35159.51,35159.51,35159.51,35159.51,35159.51,37529.72,37528.18,37525.29,37901.58,37900.45,37899.32,40688.77,40685.17,40678.43,41556.95,41554.3,41551.66,43848.44,43842.78,43832.19,45212.53,45208.38,45204.22,47008.08,47000.36,46985.93,48868.13,48862.47,48856.81
"0.0392.0Central",35159.51,35159.51,35159.51,35159.51,35159.51,35159.51,38719.62,38718.08,38715.19,39277.83,39276.7,39275.57,43464.58,43460.98,43454.24,44767.83,44765.18,44762.54,48210.47,48204.81,48194.22,50258.15,50254,50249.84,52956.32,52948.6,52934.17,55748.5,55742.84,55737.18
